company;date;date_month;date_year;code2;setor;subsetor;name;Ativo Total;Ativo Circulante;Passivo Total;Passivo Circulante;code;freq;shares;net_revenue;net_profit;growth_profit;net_equity;net_revenue_12;net_profit_12m;ativo;cl;ebit;roe;net_margin;eps;bvps;d/e;divida_bruta;disponibilidades;divida_liquida;Estoque;carteira de credito;depositos;receita de servi
ALPA4;30/06/2014;6;2014;ALPA;Cyclic consumption;Clothing and footwear fabrics;ALPARGATAS;3320525.056;2162386.944;3320525.056;981971.968;ALPA4;13;470450;874356.992;22789;-0.80460;1873788.032;3577368;286592;3320525.056;2.20000;60103.992;0.15;0.01;0.61;3.98;0.21000;401256;670537.024;-269281.024;627313.984;;;
ALPA4;30/09/2014;9;2014;ALPA;Cyclic consumption;Clothing and footwear fabrics;ALPARGATAS;3230437.12;2036184.96;3230437.12;892284.992;ALPA4;14;470450;903750.976;55899;1.45289;1903251.968;3616099;267968;3230437.12;2.28000;72259.984;0.14;0.02;0.57;4.05;0.21000;399470;539572.992;-140102.992;610190.976;;;
ALPA4;31/12/2014;12;2014;ALPA;Cyclic consumption;Clothing and footwear fabrics;ALPARGATAS;3646565.888;2138855.04;3646565.888;995622.976;ALPA4;15;470450;1059951.168;84834;0.51763;1997725.936;3711162;280151;3646565.888;2.15000;123925.024;0.14;0.02;0.6;4.25;0.26000;514003.008;485621.984;28381.024;595233.024;;;
ALPA3;31/03/2014;3;2014;ALPA;Cyclic consumption;Clothing and footwear fabrics;ALPARGATAS;3426032.896;2270562.048;3426032.896;1025289.984;ALPA3;12;427681;873102.976;116629;0.60533;1897958.016;3534138;334291;3426032.896;2.21000;119219.992;0.18;0.03;0.78;4.44;0.28000;525356.992;835131.04;-309774.048;548163.968;;;
ALPA3;30/06/2014;6;2014;ALPA;Cyclic consumption;Clothing and footwear fabrics;ALPARGATAS;3320525.056;2162386.944;3320525.056;981971.968;ALPA3;13;470450;874356.992;22789;-0.80460;1873788.032;3577368;286592;3320525.056;2.20000;60103.992;0.15;0.01;0.61;3.98;0.21000;401256;670537.024;-269281.024;627313.984;;;
ALPA3;30/09/2014;9;2014;ALPA;Cyclic consumption;Clothing and footwear fabrics;ALPARGATAS;3230437.12;2036184.96;3230437.12;892284.992;ALPA3;14;470450;903750.976;55899;1.45289;1903251.968;3616099;267968;3230437.12;2.28000;72259.984;0.14;0.02;0.57;4.05;0.21000;399470;539572.992;-140102.992;610190.976;;;
ALPA3;31/12/2014;12;2014;ALPA;Cyclic consumption;Clothing and footwear fabrics;ALPARGATAS;3646565.888;2138855.04;3646565.888;995622.976;ALPA3;15;470450;1059951.168;84834;0.51763;1997725.936;3711162;280151;3646565.888;2.15000;123925.024;0.14;0.02;0.6;4.25;0.26000;514003.008;485621.984;28381.024;595233.024;;;
VLID3;31/03/2014;3;2014;VLID;Bens industriais;Miscellaneous services;VALID;1193613.056;551800;1193613.056;199022;VLID3;12;55750;300144.992;23428;-0.02594;554235.008;1207862;88789;1193613.056;2.77000;41040;0.16;0.02;1.59;9.94;0.78000;430685.992;155306;275379.992;117581;;;
VLID3;30/06/2014;6;2014;VLID;Bens industriais;Miscellaneous services;VALID;1213630.976;564432;1213630.976;256911.008;VLID3;13;55750;294512;23478;0.00213;556715.008;1227088;91915;1213630.976;2.20000;40242;0.17;0.02;1.65;9.99;0.80000;444523.008;151120.992;293402.016;121163;;;
VLID3;30/09/2014;9;2014;VLID;Bens industriais;Miscellaneous services;VALID;1284564.992;620182.016;1284564.992;305649.984;VLID3;14;55750;342796;0;-1.00000;590547.008;1254071;70958;1284564.992;2.03000;62040;0.12;0;1.27;10.59;0.79000;468192.008;178524;289668.008;125564;;;
VLID3;31/12/2014;12;2014;VLID;Bens industriais;Miscellaneous services;VALID;1296214.016;614734.016;1296214.016;299838.016;VLID3;15;55750;358603.072;63236;0.00000;590561.024;1296056;110142;1296214.016;2.05000;56298.008;0.19;0.05;1.98;10.59;0.81000;479149;181066;298083;127478;;;
LUPA3;31/03/2014;3;2014;LUPA;Oil, gas and biofuels;Oil, gas and biofuels;LUPATECH;1318957.056;352824.992;1318957.056;1814951.936;LUPA3;12;157605;130339;-94995;0.32351;-688390.016;554090;-415456;1318957.056;0.19000;15;0.6;-0.17;-2.64;-4.37;-1.17000;808772.016;12257;796515.016;135323.008;;;
LUPA3;30/06/2014;6;2014;LUPA;Oil, gas and biofuels;Oil, gas and biofuels;LUPATECH;1283607.04;336792.992;1283607.04;1911000.96;LUPA3;13;157605;130765;-121832;-0.28251;-805160;537742;-434116;1283607.04;0.18000;-8277;0.54;-0.23;-2.75;-5.11;-1.11000;891586.032;5669;885917.032;126455;;;
LUPA3;30/09/2014;9;2014;LUPA;Oil, gas and biofuels;Oil, gas and biofuels;LUPATECH;1173810.048;382632;1173810.048;438864;LUPA3;14;4697054;90700;-241830;-0.98495;213984.992;489468;-599081;1173810.048;0.87000;-6687;-2.8;-0.49;-0.13;0.05;1.32000;282817.984;1596;281221.984;72828;;;
LUPA3;31/12/2014;12;2014;LUPA;Oil, gas and biofuels;Oil, gas and biofuels;LUPATECH;1022628.992;277799.008;1022628.992;296031.008;LUPA3;15;4697054;32483.008;-172351;0.28731;95358;384287;-631008;1022628.992;0.94000;-35909;-6.62;-0.45;-0.13;0.02;2.87000;273340.992;1539;271801.992;69644;;;
CGAS3;31/03/2014;3;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7172768.768;1739476.992;7172768.768;1378995.968;CGAS3;12;119823;1517378.944;128440;-0.26010;2784669.952;6406276;625760;7172768.768;1.26000;256380.008;0.22;0.02;5.22;23.24;1.06000;2964238.016;783560;2180678.016;116527;;;
CGAS3;30/06/2014;6;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7230550.016;1827344;7230550.016;1237014.016;CGAS3;13;121871;1616391.04;179748;0.39947;2963768.064;6417015;637658;7230550.016;1.48000;323078.016;0.22;0.03;5.23;24.32;1.01000;2981805.92;857414.016;2124391.904;112862;;;
CGAS3;30/09/2014;9;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7416806.912;1901464.064;7416806.912;1349368.96;CGAS3;14;121871;1643750.016;154221;-0.14202;3119976.96;6378234;636001;7416806.912;1.41000;281581.016;0.2;0.02;5.22;25.6;0.96000;2984169.984;920774.016;2063395.968;120422;;;
CGAS3;31/12/2014;12;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7640423.936;1850947.968;7640423.936;1497372.032;CGAS3;15;121871;1609583.232;149192;-0.03261;3108861.952;6387103;611601;7640423.936;1.24000;199712.96;0.2;0.02;5.02;25.51;1.01000;3133346.08;973707.008;2159639.072;125406;;;
CGAS5;31/03/2014;3;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7172768.768;1739476.992;7172768.768;1378995.968;CGAS5;12;119823;1517378.944;128440;-0.26010;2784669.952;6406276;625760;7172768.768;1.26000;256380.008;0.22;0.02;5.22;23.24;1.06000;2964238.016;783560;2180678.016;116527;;;
CGAS5;30/06/2014;6;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7230550.016;1827344;7230550.016;1237014.016;CGAS5;13;121871;1616391.04;179748;0.39947;2963768.064;6417015;637658;7230550.016;1.48000;323078.016;0.22;0.03;5.23;24.32;1.01000;2981805.92;857414.016;2124391.904;112862;;;
CGAS5;30/09/2014;9;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7416806.912;1901464.064;7416806.912;1349368.96;CGAS5;14;121871;1643750.016;154221;-0.14202;3119976.96;6378234;636001;7416806.912;1.41000;281581.016;0.2;0.02;5.22;25.6;0.96000;2984169.984;920774.016;2063395.968;120422;;;
CGAS5;31/12/2014;12;2014;CGAS;Public utility;Gas;COMPANHIA DE G?S DE S?O PAULO - COMG?S;7640423.936;1850947.968;7640423.936;1497372.032;CGAS5;15;121871;1609583.232;149192;-0.03261;3108861.952;6387103;611601;7640423.936;1.24000;199712.96;0.2;0.02;5.02;25.51;1.01000;3133346.08;973707.008;2159639.072;125406;;;
ATOM3;31/03/2014;3;2014;ATOM;financial;Others;ATOMPAR;547;547;547;7234;ATOM3;12;313485;0;-382;0.18896;-7327;0;-1558;547;0.08000;-122;0.21;0;0;-0.02;0.00000;0;0;0;0;;;
ATOM3;30/06/2014;6;2014;ATOM;financial;Others;ATOMPAR;555;555;555;7404;ATOM3;13;313485;0;-255;0.33246;-7582;0;-1406;555;0.07000;-129;0.19;0;0;-0.02;0.00000;0;0;0;0;;;
ATOM3;30/09/2014;9;2014;ATOM;financial;Others;ATOMPAR;568;568;568;7562;ATOM3;14;313485;0;-206;0.19216;-7788;0;-1314;568;0.08000;-141;0.17;0;0;-0.02;0.00000;0;0;0;0;;;
ATOM3;31/12/2014;12;2014;ATOM;financial;Others;ATOMPAR;577;577;577;7700;ATOM3;15;313485;0;-192;0.06796;-7980;0;-1035;577;0.07000;-84;0.13;0;0;-0.03;0.00000;0;0;0;0;;;
RPMG3;31/03/2014;3;2014;RPMG;Oil, gas and biofuels;Oil, gas and biofuels;REFINARIA DE PETR?LEOS DE MANGUINHOS S.A;318296.992;89621;318296.992;322492.992;RPMG3;13;931451;21456;-6135;0.33890;-927161.976;83786;-416314;318296.992;0.28000;-8645;0.45;-0.07;-0.45;-1;-0.04000;39339;2305;37034;46475;;;
RPMG3;30/06/2014;6;2014;RPMG;Oil, gas and biofuels;Oil, gas and biofuels;REFINARIA DE PETR?LEOS DE MANGUINHOS S.A;339233.984;114679;339233.984;228034;RPMG3;14;931451;15903;-50487;-7.22934;-977622.016;48609;-338850;339233.984;0.50000;-28487;0.35;-1.04;-0.36;-1.05;-0.04000;41355;9;41346;49475;;;
RPMG3;30/09/2014;9;2014;RPMG;Oil, gas and biofuels;Oil, gas and biofuels;REFINARIA DE PETR?LEOS DE MANGUINHOS S.A;360358.016;140040;360358.016;346100.992;RPMG3;15;931451;78283;-26703;0.47109;-1004329.016;100799;-92605;360358.016;0.40000;-29664;0.09;-0.26;-0.1;-1.08;-0.04000;42056;9;42047;43130;;;
RPMG3;31/12/2014;12;2014;RPMG;Oil, gas and biofuels;Oil, gas and biofuels;REFINARIA DE PETR?LEOS DE MANGUINHOS S.A;318361.984;101622;318361.984;399492.992;RPMG3;16;931451;122532;-102490;-2.83815;-1106452.96;238174;-185815;318361.984;0.25000;-101965;0.17;-0.43;-0.2;-1.19;-0.04000;42352;1370;40982;25040;;;
CSMG3;31/03/2014;3;2014;CSMG;Public utility;Water and sanitation;COPASA MG;9436315.648;1037009.984;9436315.648;949350.976;CSMG3;12;119684;953361.024;116613;0.15039;5415861.248;3810068;420037;9436315.648;1.09000;209197.016;0.08;0.03;3.51;45.25;0.57000;3093306.016;197384.992;2895921.024;37890;;;
CSMG3;30/06/2014;6;2014;CSMG;Public utility;Water and sanitation;COPASA MG;9629923.328;1085537.024;9629923.328;944801.024;CSMG3;13;119684;973827.968;81923;-0.29748;5461562.88;3830139;425739;9629923.328;1.15000;163326;0.08;0.02;3.56;45.63;0.59000;3221861.024;234814;2987047.024;40873;;;
CSMG3;30/09/2014;9;2014;CSMG;Public utility;Water and sanitation;COPASA MG;9795858.432;991820.032;9795858.432;940043.008;CSMG3;14;119684;1173035.008;98063;0.19701;5523361.792;4011678;397967;9795858.432;1.06000;181360;0.07;0.02;3.33;46.15;0.57000;3162003.904;142844.992;3019158.912;40034;;;
CSMG3;31/12/2014;12;2014;CSMG;Public utility;Water and sanitation;COPASA MG;10161975.3;1189400.96;10161975.3;1022819.968;CSMG3;15;119684;1031207.936;21542;-0.78033;5536564.224;4131432;318141;10161975.3;1.16000;136569.048;0.06;0.01;2.66;46.26;0.62000;3437330.112;331039.008;3106291.104;43907;;;
BOBR4;31/03/2014;3;2014;BOBR;non-cyclical consumption;Personal use and cleaning products;BOMBRIL SA;699900.992;328095.008;699900.992;373974.016;BOBR4;12;54065;262328;9051;1.08338;-130325;1148793;-145367;699900.992;0.88000;15786;1.12;0.01;-2.69;-2.41;-1.14000;149113;23685;125428;45405;;;
BOBR4;30/06/2014;6;2014;BOBR;non-cyclical consumption;Personal use and cleaning products;BOMBRIL SA;741268.992;366476;741268.992;402764;BOBR4;13;54065;296844.992;3903;-0.56878;-138060;1158120;-90101;741268.992;0.91000;16727;0.65;0;-1.67;-2.55;-1.21000;167254;26227;141027;66490;;;
BOBR4;30/09/2014;9;2014;BOBR;non-cyclical consumption;Personal use and cleaning products;BOMBRIL SA;794259.968;416028.992;794259.968;416294.016;BOBR4;14;54065;320211.008;-50188;-13.85883;-76661;1180186;-145787;794259.968;1.00000;18896;1.9;-0.04;-2.7;-1.42;-1.93000;147651;72893;74758;60275;;;
BOBR4;31/12/2014;12;2014;BOBR;non-cyclical consumption;Personal use and cleaning products;BOMBRIL SA;754982.976;377316;754982.976;396116;BOBR4;15;54065;273343.04;-20270;0.59612;-60268;1152727;-57504;754982.976;0.95000;5711.984;0.95;-0.02;-1.06;-1.11;-2.37000;143102;52672;90430;86564;;;
RDNI3;31/03/2014;3;2014;RDNI;Cyclic consumption;Construction;RNI;1867945.984;1476947.968;1867945.984;517347.008;RDNI3;12;48575;216100;13595;-0.72747;845660.976;813576;93794;1867945.984;2.85000;35696;0.11;0.02;1.93;17.41;0.63000;531286.016;394211.984;137074.032;277498.008;;;
RDNI3;30/06/2014;6;2014;RDNI;Cyclic consumption;Construction;RNI;1901656.96;1465741.952;1901656.96;607296;RDNI3;13;48575;168091.008;20054;0.47510;844454.976;790995;100160;1901656.96;2.41000;24404;0.12;0.03;2.06;17.38;0.64000;536448.016;406946;129502.016;326391;;;
RDNI3;30/09/2014;9;2014;RDNI;Cyclic consumption;Construction;RNI;1925986.944;1452953.984;1925986.944;607297.024;RDNI3;14;48575;155542;19357;-0.03476;854503.984;742888;102891;1925986.944;2.39000;6582;0.12;0.03;2.12;17.59;0.61000;521369.024;368657.016;152712.008;399596.992;;;
RDNI3;31/12/2014;12;2014;RDNI;Cyclic consumption;Construction;RNI;1975190.016;1391138.048;1975190.016;574361.024;RDNI3;15;48575;175017.008;15371;-0.20592;830259.992;714750;68377;1975190.016;2.42000;14858.992;0.08;0.02;1.41;17.09;0.71000;588834;392655.016;196178.984;411905.008;;;
PFRM3;31/03/2014;3;2014;PFRM;non-cyclical consumption;Commerce and Distribution;PROFARMA;1717911.04;1258307.968;1717911.04;712366.016;PFRM3;12;33208;842608;-13536;-1.94069;542907.008;3456340;-126;1717911.04;1.77000;13114;0;0;0;16.35;1.00000;540861.984;114295;426566.984;402604;;;
PFRM3;30/06/2014;6;2014;PFRM;non-cyclical consumption;Commerce and Distribution;PROFARMA;1842183.936;1377665.024;1842183.936;706224;PFRM3;13;33208;878612.992;2141;1.15817;729249.024;3454907;-10625;1842183.936;1.95000;21164;-0.01;0;-0.32;21.96;0.60000;436377.024;264851.008;171526.016;436332;;;
PFRM3;30/09/2014;9;2014;PFRM;non-cyclical consumption;Commerce and Distribution;PROFARMA;1765938.944;1296374.016;1765938.944;691785.024;PFRM3;14;41509;855214.976;-20566;-10.60579;708844.992;3438684;-36564;1765938.944;1.87000;18588;-0.05;-0.01;-0.88;17.08;0.55000;387896;162080.992;225815.008;431128;;;
PFRM3;31/12/2014;12;2014;PFRM;non-cyclical consumption;Commerce and Distribution;PROFARMA;1828215.04;1347529.984;1828215.04;782673.984;PFRM3;15;41509;872688.128;-20156;0.01994;688851.008;3449124;-52117;1828215.04;1.72000;15369.008;-0.08;-0.01;-1.26;16.6;0.60000;415790;174096.992;241693.008;468886.016;;;
BALM4;31/03/2014;3;2014;BALM;health;Medicines and other products;BAUMER;132001;90466;132001;38579;BALM4;12;980;27432;3641;0.24012;71896;112350;14098;132001;2.34000;6096;0.2;0.03;14.39;73.36;0.26000;18593;17222;1371;25217;;;
BALM4;30/06/2014;6;2014;BALM;health;Medicines and other products;BAUMER;133306;90810;133306;36986;BALM4;13;9800;27570;1752;-0.51881;73816;112866;11708;133306;2.46000;3959;0.16;0.02;1.19;7.53;0.25000;18161;12026;6135;28595;;;
BALM4;30/09/2014;9;2014;BALM;health;Medicines and other products;BAUMER;135263.008;89726;135263.008;35835;BALM4;14;9800;30652;4440;1.53425;75418;117074;12769;135263.008;2.50000;5035;0.17;0.04;1.3;7.7;0.26000;19419;13694;5725;28992;;;
BALM4;31/12/2014;12;2014;BALM;health;Medicines and other products;BAUMER;136888;90508;136888;39213;BALM4;15;9800;30643;1664;-0.62523;73817;116297;11497;136888;2.31000;3408;0.16;0.01;1.17;7.53;0.29000;21418;15017;6401;29222;;;
BALM3;31/03/2014;3;2014;BALM;health;Medicines and other products;BAUMER;132001;90466;132001;38579;BALM3;12;980;27432;3641;0.24012;71896;112350;14098;132001;2.34000;6096;0.2;0.03;14.39;73.36;0.26000;18593;17222;1371;25217;;;
BALM3;30/06/2014;6;2014;BALM;health;Medicines and other products;BAUMER;133306;90810;133306;36986;BALM3;13;9800;27570;1752;-0.51881;73816;112866;11708;133306;2.46000;3959;0.16;0.02;1.19;7.53;0.25000;18161;12026;6135;28595;;;
BALM3;30/09/2014;9;2014;BALM;health;Medicines and other products;BAUMER;135263.008;89726;135263.008;35835;BALM3;14;9800;30652;4440;1.53425;75418;117074;12769;135263.008;2.50000;5035;0.17;0.04;1.3;7.7;0.26000;19419;13694;5725;28992;;;
BALM3;31/12/2014;12;2014;BALM;health;Medicines and other products;BAUMER;136888;90508;136888;39213;BALM3;15;9800;30643;1664;-0.62523;73817;116297;11497;136888;2.31000;3408;0.16;0.01;1.17;7.53;0.29000;21418;15017;6401;29222;;;
BAUH4;31/03/2014;3;2014;BAUH;non-cyclical consumption;processed food;EXCELSIOR;45232;29239;45232;20413;BAUH4;12;5222;32789;2886;-0.01535;19845;119385;8989;45232;1.43000;4732;0.45;0.02;1.72;3.8;0.00000;0;7943;-7943;4794;;;
BAUH4;30/06/2014;6;2014;BAUH;non-cyclical consumption;processed food;EXCELSIOR;46720;30939;46720;19623;BAUH4;13;5222;31724;2423;-0.16043;22268;122571;9780;46720;1.58000;3745;0.44;0.02;1.87;4.26;0.00000;0;8698;-8698;5632;;;
BAUH4;30/09/2014;9;2014;BAUH;non-cyclical consumption;processed food;EXCELSIOR;48493;32657;48493;19441;BAUH4;14;5222;28934;2028;-0.16302;24296;124603;10268;48493;1.68000;2866;0.42;0.02;1.97;4.65;0.00000;0;12202;-12202;5998;;;
BAUH4;31/12/2014;12;2014;BAUH;non-cyclical consumption;processed food;EXCELSIOR;49291;32702;49291;19552;BAUH4;15;5222;28311;2196;0.08284;24228;121758;9533;49291;1.67000;1821;0.39;0.02;1.83;4.64;0.00000;79;12326;-12247;6016;;;
BBRK3;31/03/2014;3;2014;BBRK;financial;real estate exploration;BR Brokers;896097.984;249407.008;896097.984;91920;BBRK3;12;192840;64175;1069;-0.96578;688847.032;357839;71275;896097.984;2.71000;1324;0.1;0;0.37;3.57;0.00000;0;120639;-120639;0;;;
BBRK3;30/06/2014;6;2014;BBRK;financial;real estate exploration;BR Brokers;792236.992;217814;792236.992;63251;BBRK3;13;192840;71225;2246;1.10103;629518.984;327698;53376;792236.992;3.44000;4583;0.08;0.01;0.28;3.26;0.00000;0;100089;-100089;0;;;
BBRK3;30/09/2014;9;2014;BBRK;financial;real estate exploration;BR Brokers;801988.992;204694;801988.992;59559;BBRK3;14;192840;73475;6671;1.97017;636341;307137;41224;801988.992;3.44000;12017;0.06;0.02;0.21;3.3;0.00000;0;89304;-89304;0;;;
BBRK3;31/12/2014;12;2014;BBRK;financial;real estate exploration;BR Brokers;638876.032;166386;638876.032;54145;BBRK3;15;192840;71109.992;-35623;-6.33998;520488.008;279985;-25637;638876.032;3.07000;9028;-0.05;-0.13;-0.13;2.7;0.00000;0;64452;-64452;0;;;
CLSC4;31/03/2014;3;2014;CLSC;Public utility;Electricity;CELESC;5960374.784;2080009.984;5960374.784;1937024;CLSC4;12;38571;1300393.984;-72815;-2.47635;2064647.04;4894052;306786;5960374.784;1.07000;-65204;0.15;-0.01;7.95;53.53;0.34000;711814.016;447631.008;264183.008;10925;;;
CLSC4;30/06/2014;6;2014;CLSC;Public utility;Electricity;CELESC;5800583.168;1914535.04;5800583.168;1450612.992;CLSC4;13;38571;1364616.96;64623;1.88750;2122899.968;5170707;253534;5800583.168;1.32000;102114;0.12;0.01;6.57;55.04;0.45000;957711.008;635318.016;322392.992;9709;;;
CLSC4;30/09/2014;9;2014;CLSC;Public utility;Electricity;CELESC;5851855.872;4733432.832;5851855.872;1514173.952;CLSC4;14;38571;1425532.032;37546;-0.41900;2160445.952;5406890;78675;5851855.872;3.13000;81735;0.04;0.01;2.04;56.01;0.43000;928739.008;654836.992;273902.016;9323;;;
CLSC4;31/12/2014;12;2014;CLSC;Public utility;Electricity;CELESC;6171126.784;5197493.248;6171126.784;1763222.016;CLSC4;15;38571;2155699.712;483701;11.88289;2343458.048;6246243;513055;6171126.784;2.95000;429250.968;0.22;0.08;13.3;60.76;0.37000;859352.992;449788.992;409564;8710;;;
CLSC3;31/03/2014;3;2014;CLSC;Public utility;Electricity;CELESC;5960374.784;2080009.984;5960374.784;1937024;CLSC3;12;38571;1300393.984;-72815;-2.47635;2064647.04;4894052;306786;5960374.784;1.07000;-65204;0.15;-0.01;7.95;53.53;0.34000;711814.016;447631.008;264183.008;10925;;;
CLSC3;30/06/2014;6;2014;CLSC;Public utility;Electricity;CELESC;5800583.168;1914535.04;5800583.168;1450612.992;CLSC3;13;38571;1364616.96;64623;1.88750;2122899.968;5170707;253534;5800583.168;1.32000;102114;0.12;0.01;6.57;55.04;0.45000;957711.008;635318.016;322392.992;9709;;;
CLSC3;30/09/2014;9;2014;CLSC;Public utility;Electricity;CELESC;5851855.872;4733432.832;5851855.872;1514173.952;CLSC3;14;38571;1425532.032;37546;-0.41900;2160445.952;5406890;78675;5851855.872;3.13000;81735;0.04;0.01;2.04;56.01;0.43000;928739.008;654836.992;273902.016;9323;;;
CLSC3;31/12/2014;12;2014;CLSC;Public utility;Electricity;CELESC;6171126.784;5197493.248;6171126.784;1763222.016;CLSC3;15;38571;2155699.712;483701;11.88289;2343458.048;6246243;513055;6171126.784;2.95000;429250.968;0.22;0.08;13.3;60.76;0.37000;859352.992;449788.992;409564;8710;;;
ESTR4;31/03/2014;3;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;172916;78978;172916;346288.992;ESTR4;12;16167;13522;-11352;0.10628;-271000.992;133401;-35981;172916;0.23000;-5477;0.13;-0.09;-2.23;-16.76;-0.20000;54762;2234;52528;29732;;;
ESTR4;30/06/2014;6;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;188120.992;93005;188120.992;366644;ESTR4;13;16167;32530;-23636;-1.08210;-294636.992;143829;-47541;188120.992;0.25000;1765;0.16;-0.16;-2.94;-18.22;-0.22000;63592;271;63321;34244;;;
ESTR4;30/09/2014;9;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;248887.008;152988;248887.008;408355.008;ESTR4;14;16167;99143;18895;1.79942;-275742.016;186179;-28795;248887.008;0.37000;28607;0.1;0.1;-1.78;-17.06;-0.29000;79551;149;79402;28694;;;
ESTR4;31/12/2014;12;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;230639.008;134126;230639.008;386993.984;ESTR4;15;16167;65619;-9300;-1.49219;-285041.984;210814;-25393;230639.008;0.35000;5658;0.09;-0.04;-1.57;-17.63;-0.25000;71872;246;71626;28226;;;
ESTR3;31/03/2014;3;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;172916;78978;172916;346288.992;ESTR3;12;16167;13522;-11352;0.10628;-271000.992;133401;-35981;172916;0.23000;-5477;0.13;-0.09;-2.23;-16.76;-0.20000;54762;2234;52528;29732;;;
ESTR3;30/06/2014;6;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;188120.992;93005;188120.992;366644;ESTR3;13;16167;32530;-23636;-1.08210;-294636.992;143829;-47541;188120.992;0.25000;1765;0.16;-0.16;-2.94;-18.22;-0.22000;63592;271;63321;34244;;;
ESTR3;30/09/2014;9;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;248887.008;152988;248887.008;408355.008;ESTR3;14;16167;99143;18895;1.79942;-275742.016;186179;-28795;248887.008;0.37000;28607;0.1;0.1;-1.78;-17.06;-0.29000;79551;149;79402;28694;;;
ESTR3;31/12/2014;12;2014;ESTR;Cyclic consumption;Travel and leisure;ESTRELA;230639.008;134126;230639.008;386993.984;ESTR3;15;16167;65619;-9300;-1.49219;-285041.984;210814;-25393;230639.008;0.35000;5658;0.09;-0.04;-1.57;-17.63;-0.25000;71872;246;71626;28226;;;
GEPA3;31/03/2014;3;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;4494282.752;828104;4494282.752;621494.016;GEPA3;12;4667989;354244.992;121516;-0.14135;2544886.016;1294928;468248;4494282.752;1.33000;211034.008;0.18;0.09;0.1;0.55;0.44000;1129308.032;672267.008;457041.024;0;;;
GEPA3;30/06/2014;6;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;4897119.232;1274923.008;4897119.232;474276.992;GEPA3;13;4667989;284662.016;70718;-0.41804;2615714.048;1292971;449372;4897119.232;2.69000;126370.008;0.17;0.05;0.1;0.56;0.63000;1646409.024;1123361.024;523048;0;;;
GEPA3;30/09/2014;9;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;4508741.12;928118.016;4508741.12;258068;GEPA3;14;94434;299712;49861;-0.29493;2665658.88;1279188;383615;4508741.12;3.60000;94449;0.14;0.04;4.06;28.23;0.44000;1173378.04;773411.968;399966.072;0;;;
GEPA3;31/12/2014;12;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;3843843.072;306076;3843843.072;388510.016;GEPA3;15;94434;284379.008;43483;-0.12792;1869565.952;1222998;285578;3843843.072;0.79000;62694.992;0.15;0.04;3.02;19.8;0.64000;1195936.96;141391.008;1054545.952;0;;;
GEPA4;31/03/2014;3;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;4494282.752;828104;4494282.752;621494.016;GEPA4;12;4667989;354244.992;121516;-0.14135;2544886.016;1294928;468248;4494282.752;1.33000;211034.008;0.18;0.09;0.1;0.55;0.44000;1129308.032;672267.008;457041.024;0;;;
GEPA4;30/06/2014;6;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;4897119.232;1274923.008;4897119.232;474276.992;GEPA4;13;4667989;284662.016;70718;-0.41804;2615714.048;1292971;449372;4897119.232;2.69000;126370.008;0.17;0.05;0.1;0.56;0.63000;1646409.024;1123361.024;523048;0;;;
GEPA4;30/09/2014;9;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;4508741.12;928118.016;4508741.12;258068;GEPA4;14;94434;299712;49861;-0.29493;2665658.88;1279188;383615;4508741.12;3.60000;94449;0.14;0.04;4.06;28.23;0.44000;1173378.04;773411.968;399966.072;0;;;
GEPA4;31/12/2014;12;2014;GEPA;Public utility;Electricity;DUKE ENERGY INT,GERA??O PARANAPANEMA SA;3843843.072;306076;3843843.072;388510.016;GEPA4;15;94434;284379.008;43483;-0.12792;1869565.952;1222998;285578;3843843.072;0.79000;62694.992;0.15;0.04;3.02;19.8;0.64000;1195936.96;141391.008;1054545.952;0;;;
